grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275092459Z level=info msg=Target target=[all]
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275099834Z level=info msg="Path Home" path=/usr/share/grafana
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275100959Z level=info msg="Path Data" path=/var/lib/grafana
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275102251Z level=info msg="Path Logs" path=/var/log/grafana
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275103626Z level=info msg="Path Plugins" path=/var/lib/grafana/plugins
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275105709Z level=info msg="Path Provisioning" path=/etc/grafana/provisioning
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275107501Z level=info msg="App mode production"
grafana       | 2026-02-08 22:56:26.275 | logger=featuremgmt t=2026-02-08T17:26:26.275653084Z level=info msg=FeatureToggles tlsMemcached=true improvedExternalSessionHandlingSAML=true preinstallAutoUpdate=true recordedQueriesMulti=true alertingUIOptimizeReducer=true alertRuleRestore=true logsContextDatasourceUi=true awsDatasourcesTempCredentials=true cloudWatchCrossAccountQuerying=true pinNavItems=true azureMonitorPrometheusExemplars=true preventPanelChromeOverflow=true alertingRulePermanentlyDelete=true alertingMigrationUI=true grafanaconThemes=true unifiedRequestLog=true annotationPermissionUpdate=true onPremToCloudMigrations=true influxdbBackendMigration=true adhocFiltersInTooltips=true newLogsPanel=true ssoSettingsLDAP=true lokiLabelNamesQueryApi=true dataplaneFrontendFallback=true dashboardScene=true cloudWatchRoundUpEndTime=true formatString=true publicDashboardsScene=true logRowsPopoverMenu=true addFieldFromCalculationStatFunctions=true cloudWatchNewLabelParsing=true logsExploreTableVisualisation=true dashgpt=true prometheusAzureOverrideAudience=true dashboardDsAdHocFiltering=true improvedExternalSessionHandling=true alertingImportYAMLUI=true unifiedStorageHistoryPruner=true newFiltersUI=true alertingSaveStateCompressed=true useSessionStorageForRedirection=true lokiQuerySplitting=true alertingQueryAndExpressionsStepMode=true alertingUseNewSimplifiedRoutingHashAlgorithm=true onlyStoreActionSets=true groupToNestedTableTransformation=true grafanaAssistantInProfilesDrilldown=true correlations=true alertingNotificationsStepMode=true dashboardSceneSolo=true sharingDashboardImage=true alertingRuleRecoverDeleted=true azureMonitorEnableUserAuth=true newPDFRendering=true transformationsRedesign=true panelMonitoring=true awsAsyncQueryCaching=true logsPanelControls=true dashboardSceneForViewers=true alertingBulkActionsInUI=true kubernetesDashboards=true alertingRuleVersionHistoryRestore=true logsInfiniteScrolling=true
grafana       | 2026-02-08 22:56:26.275 | logger=sqlstore t=2026-02-08T17:26:26.275723626Z level=info msg="Connecting to DB" dbtype=sqlite3
grafana       | 2026-02-08 22:56:26.275 | logger=sqlstore t=2026-02-08T17:26:26.275730876Z level=info msg="Using SQLite driver" driver="mattn/go-sqlite3 (CGO enabled)"
grafana       | 2026-02-08 22:56:26.275 | logger=sqlstore t=2026-02-08T17:26:26.275757751Z level=info msg="Creating SQLite database file" path=/var/lib/grafana/grafana.db
grafana       | 2026-02-08 22:56:26.422 | logger=migrator t=2026-02-08T17:26:26.420970335Z level=info msg="Locking database"
grafana       | 2026-02-08 22:56:26.422 | logger=migrator t=2026-02-08T17:26:26.421037543Z level=info msg="Starting DB migrations"
grafana       | 2026-02-08 22:56:26.424 | logger=migrator t=2026-02-08T17:26:26.424527835Z level=info msg="Executing migration" id="create migration_log table"
grafana       | 2026-02-08 22:56:26.430 | logger=migrator t=2026-02-08T17:26:26.429972585Z level=info msg="Migration successfully executed" id="create migration_log table" duration=5.445958ms
grafana       | 2026-02-08 22:56:26.440 | logger=migrator t=2026-02-08T17:26:26.440683168Z level=info msg="Executing migration" id="create user table"
grafana       | 2026-02-08 22:56:26.441 | logger=migrator t=2026-02-08T17:26:26.441472335Z level=info msg="Migration successfully executed" id="create user table" duration=786.625µs
grafana       | 2026-02-08 22:56:26.456 | logger=migrator t=2026-02-08T17:26:26.456804168Z level=info msg="Executing migration" id="add unique index user.login"
grafana       | 2026-02-08 22:56:26.457 | logger=migrator t=2026-02-08T17:26:26.457455543Z level=info msg="Migration successfully executed" id="add unique index user.login" duration=648.209µs
